id,timestamp,date,state,vehicle_category,actual_sales,predicted_sales,error,processing_time_ms,model_confidence
44,2025-07-15 20:06:11.498914,2023-01-01,Delhi,Others,5.0,48.38049753702671,43.38049753702671,0.0,0.9
45,2025-07-15 20:06:11.603507,2023-01-01,DNH and DD,Others,0.0,109.12435740971159,109.12435740971159,0.0,0.9
46,2025-07-15 20:06:11.707504,2023-01-01,DNH and DD,Others,0.0,90.38651530535844,90.38651530535844,0.0,0.9
47,2025-07-15 20:06:11.811687,2023-01-01,Sikkim,Others,0.0,87.73758756086363,87.73758756086363,0.0,0.9
48,2025-07-15 20:06:11.918862,2023-01-01,Sikkim,Others,0.0,75.10132338156109,75.10132338156109,0.0,0.9
49,2025-07-15 20:06:12.022835,2023-01-01,Sikkim,Others,0.0,66.04750347295385,66.04750347295385,0.0,0.9
50,2025-07-15 20:06:12.127980,2023-01-01,Tamil Nadu,2-Wheelers,5055.0,2614.674468039761,2440.325531960239,0.0,0.7766500853235341
51,2025-07-15 20:06:12.238074,2023-01-01,Tamil Nadu,2-Wheelers,0.0,0.0,0.0,0.0,0.9
52,2025-07-15 20:06:12.343074,2023-01-01,Tamil Nadu,2-Wheelers,186.0,1785.7527357035556,1599.7527357035556,0.0,0.8589694042775282
53,2025-07-15 20:06:12.446870,2023-01-01,Tamil Nadu,2-Wheelers,264.0,1300.9817670057687,1036.9817670057687,0.0,0.9
54,2025-07-15 20:06:12.551294,2023-01-01,Tamil Nadu,3-Wheelers,13.0,274.1762685158311,261.1762685158311,0.0,0.9
55,2025-07-15 20:06:12.655453,2023-01-01,Sikkim,Others,0.0,157.19878664337807,157.19878664337807,0.0,0.9
56,2025-07-15 20:06:12.759957,2023-01-01,Tamil Nadu,3-Wheelers,92.0,222.48467744682318,130.48467744682318,0.0,0.9
57,2025-07-15 20:06:12.863980,2023-01-01,Tamil Nadu,3-Wheelers,0.0,157.46751713654578,157.46751713654578,0.0,0.9
58,2025-07-15 20:06:12.971214,2023-01-01,Tamil Nadu,4-Wheelers,0.0,0.0,0.0,0.0,0.9
59,2025-07-15 20:06:13.074910,2023-01-01,Tamil Nadu,4-Wheelers,202.0,218.52225749729178,16.522257497291776,0.0,0.9
60,2025-07-15 20:06:13.179865,2023-01-01,Chhattisgarh,Others,0.0,112.78657898759275,112.78657898759275,0.0,0.9
61,2025-07-15 20:06:13.286114,2023-01-01,Chhattisgarh,Others,0.0,93.66393899970763,93.66393899970763,0.0,0.9
62,2025-07-15 20:06:13.391191,2023-01-01,Chhattisgarh,Others,0.0,79.84800166499895,79.84800166499895,0.0,0.9
63,2025-07-15 20:06:13.495876,2023-01-01,Chhattisgarh,Others,0.0,69.86307927550729,69.86307927550729,0.0,0.9
64,2025-07-15 20:06:13.600546,2023-01-01,Chhattisgarh,Others,0.0,62.645458778465354,62.645458778465354,0.0,0.9
65,2025-07-15 20:06:13.704725,2023-01-01,Tamil Nadu,3-Wheelers,0.0,83.75564238167772,83.75564238167772,0.0,0.9
66,2025-07-15 20:06:13.808634,2023-01-01,Sikkim,4-Wheelers,0.0,116.98734362859614,116.98734362859614,0.0,0.9
67,2025-07-15 20:06:13.914032,2023-01-01,Sikkim,4-Wheelers,0.0,96.94093712229324,96.94093712229324,0.0,0.9
68,2025-07-15 20:06:14.018705,2023-01-01,Sikkim,4-Wheelers,0.0,82.40527044155806,82.40527044155806,0.0,0.9
69,2025-07-15 20:06:14.123433,2023-01-01,DNH and DD,Others,0.0,14.891777284745785,14.891777284745785,0.0,0.9
70,2025-07-15 20:06:14.228427,2023-01-01,DNH and DD,Others,0.0,22.753522448796502,22.753522448796502,0.0,0.9
71,2025-07-15 20:06:14.334642,2023-01-01,DNH and DD,Others,0.0,28.47719550075385,28.47719550075385,0.0,0.9
72,2025-07-15 20:06:14.439040,2023-01-01,DNH and DD,Others,0.0,32.64913203715355,32.64913203715355,0.0,0.9
73,2025-07-15 20:06:14.543116,2023-01-01,DNH and DD,Others,0.0,35.694211496001344,35.694211496001344,0.0,0.9
74,2025-07-15 20:06:14.646537,2023-01-01,DNH and DD,Others,0.0,37.92049269595418,37.92049269595418,0.0,0.9
75,2025-07-15 20:06:14.750456,2023-01-01,DNH and DD,Bus,0.0,63.83588842863878,63.83588842863878,0.0,0.9
76,2025-07-15 20:06:14.854992,2023-01-01,DNH and DD,Bus,0.0,58.480746280863286,58.480746280863286,0.0,0.9
77,2025-07-15 20:06:14.958626,2023-01-01,DNH and DD,4-Wheelers,1.0,94.81779147289922,93.81779147289922,0.0,0.9
